WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
9,1,0,12,23,16,0,12,4,0.375,175,1,0,0,0.5333,0,0,18.3333,596,15,0.0177,NotFaulty
3,1,0,3,3,3,0,3,3,2,3,0,0,0,0.9167,0,0,0,1790,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,2687,1,0,NotFaulty
4,4,0,5,21,4,0,5,1,0.8333,140,1,0,0.9756,1,0,0,33.5,1347,11,0.0174,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,5390,1,0,NotFaulty
12,1,0,4,23,0,0,4,11,0.5455,99,1,0,0,0.3182,1,1,7.0833,450,2,0.0174,NotFaulty
20,1,0,4,38,142,0,4,11,0.797,337,1,0,0,0.3333,1,1,15.5,271,6,0,NotFaulty
10,1,0,4,34,25,0,4,6,0.7593,295,1,0,0,0.3111,0,0,27.9,547,8,0.0174,NotFaulty
18,1,0,10,46,113,0,10,16,0.6209,598,1,0,0,0.2941,0,0,31.7222,306,11,0.0174,NotFaulty
4,5,0,0,7,6,0,0,4,1.3333,27,1,0,1,0.6667,0,0,5.5,1381,1,0,NotFaulty
2,1,0,4,11,0,0,4,1,0.5,54,0,0,0,0.625,0,0,25,2766,4,0,NotFaulty
3,1,0,0,5,3,0,0,1,1,15,0,1,0,0.75,0,0,3.6667,1845,1,0,NotFaulty
4,1,0,3,9,0,0,3,3,0.3333,38,0,0,0,0.4375,0,0,8,1384,1,0,NotFaulty
4,1,0,3,8,2,0,3,3,0.6667,53,0,0,0,0.4,0,0,11.5,1386,3,0,NotFaulty
39,2,0,5,84,0,0,5,34,0.7566,295,0.75,0,0.5,0.1526,1,8,6.4615,143,4,0,NotFaulty
24,1,0,0,52,272,0,0,21,0.5,179,1,0,0,0.3125,0,0,6.375,234,4,0,NotFaulty
4,5,0,0,7,6,0,0,4,1.3333,22,1,0,1,0.6667,0,0,4.25,1405,1,0,NotFaulty
5,1,0,5,18,0,0,5,3,0.8333,66,0.6667,0,0,0.25,0,0,11.6,1125,2,0,NotFaulty
22,1,0,2,33,219,0,2,21,0.8571,89,0,0,0,0.3068,0,0,3,256,2,0,NotFaulty
38,2,0,8,98,483,0,8,26,0.9169,1398,0.9259,0,0.5068,0.1486,1,8,35.0789,152,26,0.0022,NotFaulty
13,1,0,1,26,0,0,1,12,0,68,1,0,0,0.5385,0,0,4.1538,447,1,0,NotFaulty
7,1,0,6,39,11,0,6,0,0.7222,198,1,0,0,0.25,0,0,26.8571,832,4,0,NotFaulty
9,1,0,0,32,18,0,0,8,0.6964,191,1,0,0,0.4167,0,0,19.4444,649,5,0.0191,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,5848,1,0,NotFaulty
32,1,0,8,49,494,0,8,29,0.9355,314,1,0,0,0.1938,0,0,8.7813,184,6,0.0011,NotFaulty
2,1,0,5,12,0,0,5,1,0,44,0,0,0,0.625,0,0,20,2947,3,0,NotFaulty
2,1,0,6,10,0,0,6,1,0,47,0,0,0,0.7,0,0,20.5,2949,3,0,NotFaulty
2,1,0,3,4,0,0,3,1,0,35,0,0,0,0.6667,0,0,16,2951,2,0,NotFaulty
2,1,0,3,10,0,0,3,1,0,51,0,0,0,0.625,0,0,23,2954,5,0,NotFaulty
2,1,0,6,4,0,0,6,1,0.3333,23,0,0,0,0.6,0,0,9,2955,1,0,NotFaulty
2,1,0,6,5,0,0,6,1,0.3333,26,0,0,0,0.6,0,0,10.5,2956,2,0,NotFaulty
2,1,0,7,17,0,0,7,1,0,103,0,0,0,0.6667,0,0,49.5,2962,10,0,NotFaulty
1,1,0,1,7,0,0,1,0,2,87,0,0,0,0,0,0,83,5925,1,0,NotFaulty
2,1,0,5,7,0,0,5,1,0,30,1,0,0,0.625,0,0,13,2964,2,0,NotFaulty
1,1,0,1,2,0,0,1,0,2,12,0,0,0,1,0,0,9,5929,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,1483,1,0.0004,NotFaulty
3,1,0,9,21,1,0,9,0,0.5,70,1,0,0,0.5,0,0,22,1978,1,0,NotFaulty
3,2,0,0,5,3,0,0,0,2,18,0,0,0.8571,1,1,1,5,1979,1,0,NotFaulty
6,1,0,2,20,13,0,2,3,0.4,89,0,0,0,0.4667,0,0,13.6667,991,4,0,NotFaulty
4,1,0,3,12,6,0,3,3,2,37,0,0,0,0.6667,0,0,8.25,1488,1,0,NotFaulty
2,1,0,13,25,1,0,13,0,2,127,0,0,0,0.5,0,0,62.5,2977,1,0,NotFaulty
10,1,0,9,45,23,0,9,6,0.7333,286,0.6,0,0,0.2222,0,0,27.1,597,7,0,NotFaulty
1,5,0,0,2,0,0,0,0,2,8,1,0,1,1,0,0,6,5972,1,0,NotFaulty
3,2,0,1,4,3,0,1,0,2,13,0,0,0.8571,1,1,1,3.3333,1991,1,0,NotFaulty
5,2,0,1,11,0,0,1,0,0.25,47,1,0,0.4286,0.4,0,0,8.2,1196,1,0,NotFaulty
6,2,0,3,13,13,0,3,0,0.6,46,1,0,0.75,0.4,0,0,6.3333,997,2,0,NotFaulty
16,3,0,1,26,118,0,1,12,1,68,1,0,0.7667,0.3,1,3,3.125,375,1,0,NotFaulty
12,1,0,3,29,40,0,3,12,0.6545,197,1,0,0,0.35,0,0,15,501,5,0.0174,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1506,1,0,NotFaulty
12,1,0,3,30,40,0,3,12,0.6545,223,1,0,0,0.35,0,0,17.1667,504,6,0.0174,NotFaulty
7,1,0,3,22,3,0,3,7,0.3333,149,1,0,0,0.4762,0,0,19.7143,866,4,0.0174,NotFaulty
7,1,0,3,22,7,0,3,7,0.7083,147,0.75,0,0,0.4762,0,0,19.4286,868,5,0.0174,NotFaulty
2,1,0,4,4,0,0,4,1,0.5,17,0,0,0,0.625,0,0,6.5,3042,1,0,NotFaulty
2,1,0,5,9,0,0,5,1,0.5,29,0,0,0,0.625,0,0,12.5,3043,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,6088,1,0,NotFaulty
12,1,0,20,53,36,0,20,8,0.6104,453,0.8571,0,0,0.4182,0,0,36.1667,512,24,0.0174,NotFaulty
6,1,0,5,18,9,0,5,6,0.5333,75,1,0,0,0.375,0,0,11,1026,3,0.0174,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,1540,1,0.0174,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,3081,1,0,NotFaulty
2,1,0,4,5,0,0,4,1,0,37,0,0,0,0.6,0,0,15.5,3082,1,0,NotFaulty
2,1,0,8,11,0,0,8,1,0,76,0.5,0,0,0.625,0,0,36,3084,4,0,NotFaulty
2,1,0,8,10,0,0,8,1,0,73,0.5,0,0,0.625,0,0,34.5,3087,4,0,NotFaulty
1,1,0,1,2,0,0,1,0,2,10,0,0,0,1,0,0,3,6175,1,0,NotFaulty
2,1,0,8,10,0,0,8,1,0,73,0.5,0,0,0.625,0,0,34.5,3090,4,0,NotFaulty
2,1,0,4,5,0,0,4,1,0,26,0,0,0,0.6667,0,0,11,3091,1,0,NotFaulty
3,1,0,10,13,1,0,10,1,0.5,80,0.5,0,0,0.5833,0,0,25,2062,4,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,10,0,0,0,1,0,0,6,6189,1,0,NotFaulty
2,1,0,3,4,0,0,3,1,0,13,1,0,0,0.6667,0,0,5,3095,1,0,NotFaulty
2,1,0,4,5,0,0,4,1,0,26,0,0,0,0.6667,0,0,11,3096,1,0,NotFaulty
3,1,0,9,11,1,0,9,1,0.6667,48,0.6667,0,0,0.5333,0,0,14,2066,4,0,NotFaulty
2,1,0,6,8,0,0,6,1,0,42,0,0,0,0.625,0,0,19,3102,5,0,NotFaulty
2,1,0,5,10,0,0,5,1,0,45,1,0,0,0.625,0,0,20.5,3104,3,0,NotFaulty
22,1,0,5,41,121,0,5,18,0.8431,395,0.8235,0,0,0.2273,0,0,16.1818,283,4,0.0176,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,6240,1,0,NotFaulty
4,1,0,3,19,6,0,3,3,2,84,0,0,0,0.625,0,0,20,1561,2,0.0174,NotFaulty
15,1,0,1,15,105,0,1,15,2,15,0,0,0,0.55,0,0,0,417,1,0,NotFaulty
7,1,0,2,11,15,0,2,6,0.5,36,1,1,0,0.25,0,0,4,895,2,0.0174,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,1568,1,0.0174,NotFaulty
3,2,0,0,4,3,0,0,0,2,13,0,0,0.8571,1,1,1,3.3333,2092,1,0,NotFaulty
3,2,0,0,4,3,0,0,0,2,13,0,0,0.8571,1,1,1,3.3333,2093,1,0,NotFaulty
4,1,0,2,20,2,0,2,2,0.9167,140,0.25,0,0,0.5,0,0,32,1572,3,0,NotFaulty
3,1,0,1,5,1,0,1,1,0.5,14,1,0,0,0.5,0,0,3.3333,2097,1,0,NotFaulty
4,1,0,5,28,4,0,5,2,0.3333,278,1,0,0,0.35,0,0,68.25,1577,10,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,6312,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,6313,1,0,NotFaulty
2,1,0,1,10,1,0,1,1,2,60,0,0,0,0.5,0,0,29,3159,4,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
8,1,0,2,19,14,0,2,4,0.5714,231,0.6667,0,0,0.3429,0,0,27.5,793,6,0,NotFaulty
14,1,0,6,36,53,0,6,11,0.9396,249,0.6429,2,0,0.2179,0,0,15.7857,455,5,0,NotFaulty
6,1,0,5,32,0,0,5,2,0.4,251,0.6667,0,0,0.5,0,0,40.3333,1065,6,0,NotFaulty
21,1,0,12,63,164,0,12,10,0.9094,457,0.75,0,0,0.2563,0,0,20,306,6,0.0178,NotFaulty
7,3,0,0,15,0,0,0,6,0.5833,52,1,0,0.76,0.5238,2,10,6.1429,920,2,0,NotFaulty
8,1,0,0,32,28,0,0,4,2,736,0,0,0,0.25,0,0,91,817,44,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,6537,1,0,NotFaulty
2,1,0,1,3,1,0,1,1,2,7,0,0,0,0.75,0,0,2.5,3269,1,0,NotFaulty
2,1,0,1,3,1,0,1,1,2,7,0,0,0,0.75,0,0,2.5,3270,1,0,NotFaulty
2,1,0,2,4,1,0,2,1,1,13,0,2,0,1,0,0,4.5,3271,1,0,NotFaulty
7,1,0,3,18,5,0,3,5,0.5667,133,1,0,0,0.4583,0,0,17.2857,936,4,0,NotFaulty
5,1,0,2,5,10,0,2,5,2,5,0,0,0,1,0,0,0,1312,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.625,0,0,0,3282,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,6566,1,0,NotFaulty
2,1,0,0,4,1,0,0,1,2,10,0,0,0,0.5,0,0,3.5,3284,1,0,NotFaulty
3,1,0,1,12,0,0,1,1,0.5,93,0.3333,0,0,0.6667,0,0,29,2192,6,0,NotFaulty
7,2,0,2,24,0,0,2,7,0.5,207,0.4,0,0.625,0.3143,1,2,27.8571,942,4,0.0174,NotFaulty
1,1,0,0,2,0,0,0,0,2,5,0,1,0,1,0,0,3,6596,1,0,NotFaulty
5,1,0,1,11,0,0,1,0,0.25,58,1,0,0,0.4167,0,0,10.4,1320,2,0,NotFaulty
3,1,0,0,9,1,0,0,1,0.5,66,1,0,0,0.5,0,0,20,2203,3,0,NotFaulty
5,1,0,0,7,8,0,0,2,1,28,0.5,1,0,0.5,0,0,4.2,1322,1,0,NotFaulty
7,3,0,2,17,0,0,2,6,0,73,0,0,0.76,0.4762,2,10,9.2857,946,4,0,NotFaulty
5,1,0,0,6,2,0,0,0,0.8125,37,0,1,0,0.45,0,0,5.6,1326,1,0,NotFaulty
7,1,0,3,12,0,0,3,4,0.381,193,0,0,0,0.5714,0,0,25.5714,950,9,0,NotFaulty
7,3,0,2,14,0,0,2,6,0,46,0,0,0.76,0.4762,2,9,5.4286,951,2,0,NotFaulty
16,2,0,1,25,56,0,1,0,0.7444,673,0.1667,0,0.5588,0.3482,0,0,40.6875,421,13,0,NotFaulty
9,1,0,0,18,0,0,0,8,0.3125,112,1,0,0,0.4815,1,1,11.2222,750,4,0,NotFaulty
6,2,0,2,12,0,0,2,5,0,36,0,0,0.7619,0.4444,1,5,4.8333,1126,1,0,NotFaulty
27,2,0,6,56,321,0,6,24,0.8686,813,0,0,0.45,0.3333,1,7,28.6667,253,15,0.0174,NotFaulty
7,3,0,2,17,0,0,2,6,0,73,0,0,0.76,0.4762,2,10,9.2857,978,4,0,NotFaulty
5,1,0,0,6,2,0,0,0,0.8125,37,0,1,0,0.45,0,0,5.6,1370,1,0,NotFaulty
7,1,0,3,12,0,0,3,4,0.381,193,0,0,0,0.5714,0,0,25.5714,981,9,0,NotFaulty
7,3,0,2,14,0,0,2,6,0,46,0,0,0.76,0.4762,2,9,5.4286,983,2,0,NotFaulty
16,2,0,1,26,44,0,1,0,0.7444,723,0.1667,0,0.5588,0.3482,0,0,43.8125,435,13,0,NotFaulty
9,1,0,0,18,0,0,0,8,0.3125,112,1,0,0,0.4815,1,1,11.2222,775,4,0,NotFaulty
6,2,0,2,12,0,0,2,5,0,36,0,0,0.7619,0.4444,1,5,4.8333,1164,1,0,NotFaulty
27,2,0,6,56,321,0,6,24,0.8686,813,0,0,0.45,0.3333,1,7,28.6667,261,15,0.0174,NotFaulty
7,3,0,2,17,0,0,2,6,0,73,0,0,0.76,0.4762,2,10,9.2857,1010,4,0,NotFaulty
6,1,0,1,9,7,0,1,0,0.85,56,0,1,0,0.4,0,0,7.6667,1180,2,0,NotFaulty
7,1,0,3,12,0,0,3,4,0.381,193,0,0,0,0.5714,0,0,25.5714,1014,9,0,NotFaulty
7,3,0,2,14,0,0,2,6,0,46,0,0,0.76,0.4762,2,9,5.4286,1015,2,0,NotFaulty
17,2,0,2,31,62,0,2,0,0.6607,724,0.1429,0,0.5429,0.3361,0,0,41.1765,423,14,0,NotFaulty
9,1,0,0,18,0,0,0,8,0.3125,112,1,0,0,0.4815,1,1,11.2222,800,4,0,NotFaulty
6,2,0,2,12,0,0,2,5,0,36,0,0,0.7619,0.4444,1,5,4.8333,1202,1,0,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,17,0,0,0.7143,0.5,0,0,4.3333,2405,1,0,NotFaulty
28,2,0,6,58,336,0,6,25,0.8704,834,0,0,0.439,0.3286,1,7,28.3571,260,15,0.0174,NotFaulty
7,3,0,2,17,0,0,2,6,0,73,0,0,0.76,0.4762,2,10,9.2857,1044,4,0,NotFaulty
6,1,0,1,9,7,0,1,0,0.85,56,0,1,0,0.4,0,0,7.6667,1219,2,0,NotFaulty
7,1,0,3,12,0,0,3,4,0.381,193,0,0,0,0.5714,0,0,25.5714,1048,9,0,NotFaulty
7,3,0,2,14,0,0,2,6,0,46,0,0,0.76,0.4762,2,9,5.4286,1049,2,0,NotFaulty
17,2,0,2,31,62,0,2,0,0.6607,721,0.1429,0,0.5429,0.3361,0,0,41,436,14,0,NotFaulty
9,1,0,0,18,0,0,0,8,0.3125,112,1,0,0,0.4815,1,1,11.2222,826,4,0,NotFaulty
6,2,0,2,12,0,0,2,5,0,36,0,0,0.7619,0.4444,1,5,4.8333,1241,1,0,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,17,0,0,0.7143,0.5,0,0,4.3333,2483,1,0,NotFaulty
28,2,0,6,58,336,0,6,25,0.8704,834,0,0,0.439,0.3286,1,7,28.3571,268,15,0.0174,NotFaulty
6,1,0,0,24,11,0,0,4,0.8,198,1,0,0,0.3333,0,0,31.6667,1258,9,0,NotFaulty
2,1,0,1,6,0,0,1,1,0,31,0,0,0,0.6667,0,0,13.5,3778,3,0,NotFaulty
3,1,0,1,8,3,0,1,1,1,34,0,0,0,0.5,0,0,10,2520,3,0,NotFaulty
3,1,0,0,5,1,0,0,2,0,21,0,0,0,0.6667,0,0,5.6667,2521,1,0,NotFaulty
8,1,0,2,20,22,0,2,3,0.8571,105,1,0,0,0.1429,0,0,11.75,946,4,0,NotFaulty
2,1,0,0,3,1,0,0,0,1,54,0,0,0,1,0,0,20,3788,1,0,NotFaulty
5,1,0,1,20,10,0,1,4,2,159,0,0,0,0.3,0,0,30.8,1519,11,0,NotFaulty
7,1,0,3,47,11,0,3,1,0.7917,449,1,0,0,0.2222,0,0,62.5714,1090,13,0,NotFaulty
11,3,0,0,23,49,0,0,8,0.85,87,1,0,0.8551,0.3409,1,5,6.7273,695,3,0.0181,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,7646,1,0,NotFaulty
4,1,0,2,18,0,0,2,3,0.7333,79,1,0,0,0.6667,0,0,17.5,1913,4,0.0174,NotFaulty
5,1,0,0,23,10,0,0,3,1.125,198,0.5,0,0,0.3125,0,0,38.2,1535,10,0,NotFaulty
10,1,0,2,36,33,0,2,6,0.5,256,1,0,0,0.2407,0,0,24.2,770,9,0,NotFaulty
4,2,0,0,4,4,0,0,2,0,25,1,0,0.8571,0.625,1,1,5,1927,2,0.0171,NotFaulty
3,2,0,1,4,3,0,1,0,2,13,0,0,0.8571,1,1,1,3.3333,2571,1,0,NotFaulty
5,2,0,1,9,6,0,1,3,1.1667,68,1,0,0.9091,0.4167,1,6,9.6,1543,2,0,NotFaulty
2,1,0,0,5,0,0,0,2,0,21,1,0,0,0.6667,0,0,9,3861,2,0,NotFaulty
2,1,0,0,3,1,0,0,0,2,297,1,0,0,0.5,0,0,146.5,3865,7,0,NotFaulty
3,1,0,0,4,1,0,0,0,0.5,1070,1,0,0,0.5,0,0,355.3333,2578,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,7735,1,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,24,0,0,0,1,0,0,18,7736,1,0,NotFaulty
8,1,0,4,18,0,0,4,0,0.8525,2008,0.8065,0,0,0.4524,0,0,246.125,1010,59,0.0175,NotFaulty
5,1,0,2,8,2,0,2,0,1,1974,1,0,0,0.6,0,0,388.8,1631,47,0.017,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,8160,1,0,NotFaulty
8,1,0,6,22,0,0,6,0,1.0209,1802,1,0,0,0.4857,0,0,219.125,1031,60,0.0172,NotFaulty
7,1,0,1,9,9,0,1,0,0.7889,7860,0.4,0,0,0.5,0,0,1119.7143,1186,33,0.017,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,2077,1,0,NotFaulty
2,1,0,1,3,1,0,1,0,1.9,54,0,0,0,1,0,0,6,4156,1,0,NotFaulty
2,1,0,1,3,1,0,1,0,0.5,2608,0,3,0,1,0,0,1298,4157,1,0,NotFaulty
7,1,0,2,10,17,0,2,0,0.9394,4379,0,0,0,0.375,0,0,623,1192,14,0.0174,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,8347,1,0,NotFaulty
21,1,0,6,43,144,0,6,19,0.9423,420,0,0,0,0.5,0,0,18.381,399,8,0.0173,NotFaulty
3,1,0,3,11,0,0,3,2,0,41,1,0,0,0.6667,0,0,12.3333,1,1,0,NotFaulty
29,1,0,7,52,302,0,7,20,0.8095,576,1,0,0,0.1353,0,0,18.6552,1,8,0.0003,Faulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,55,1,0,NotFaulty
117,1,0,10,187,4912,0,10,109,0.8202,2168,0.8571,0,0,0.1054,1,1,17.4701,2,7,0.0165,Faulty
20,1,0,5,30,154,0,5,15,0.6316,203,1,0,0,0.5333,0,0,9.05,14,3,0.0006,NotFaulty
25,3,0,5,39,226,0,5,22,0.6458,419,1,0,0.4667,0.37,1,1,15.68,13,6,0.0008,Faulty
8,1,0,2,18,0,0,2,6,0.3571,171,1,0,0,0.6429,0,0,20.125,44,5,0.0002,Faulty
8,1,0,2,8,28,0,2,8,2,8,0,0,0,0.6875,0,0,0,45,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,92,1,0.0003,NotFaulty
23,1,0,4,69,251,0,4,15,0.9091,708,1,0,0,0.1612,0,0,29.7391,19,11,0,NotFaulty
142,1,0,3,142,10011,0,3,142,2,142,0,0,0,0.1068,1,1,0,4,1,0,NotFaulty
16,1,0,2,16,120,0,2,16,2,16,0,0,0,0.7813,0,0,0,37,1,0,NotFaulty
4,1,0,2,4,6,0,2,4,2,4,0,0,0,0.625,0,0,0,152,1,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,13,0,0,0,0.6667,0,0,5.5,306,2,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,19,0,0,0,0.6667,0,0,8.5,308,3,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,13,0,0,0,0.6667,0,0,5.5,310,2,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,14,0,0,0,0.6667,0,0,6,311,2,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,14,0,0,0,0.6667,0,0,6,313,2,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,14,0,0,0,0.6667,0,0,6,314,2,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,14,0,0,0,0.6667,0,0,6,316,2,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,19,0,0,0,0.6667,0,0,8.5,318,3,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,19,0,0,0,0.6667,0,0,8.5,320,3,0,NotFaulty
2,1,0,2,4,1,0,2,1,2,19,0,0,0,0.6667,0,0,8.5,322,3,0,NotFaulty
2,1,0,11,12,1,0,11,1,1,53,0,10,0,1,0,0,20.5,323,1,0,NotFaulty
26,2,0,1,55,167,0,1,25,0.68,358,1,0,0.2727,0.2923,1,2,12.6154,26,7,0.0011,NotFaulty
17,2,0,1,32,62,0,1,17,0.6458,161,1,0,0.2381,0.2157,1,1,8.2941,41,2,0.0009,NotFaulty
81,1,0,1,81,3240,0,1,81,2,81,0,0,0,0.18,0,0,0,9,1,0,NotFaulty
11,1,0,5,27,0,0,5,11,0,113,1,0,0,0.4545,0,0,9.1818,73,4,0.0001,Faulty
2,1,0,2,8,0,0,2,0,1,45,0,0,0,0.6667,0,0,19,405,3,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,1,0,2,14,0,0,2,3,0.0625,132,0.75,0,0,0.5333,0,0,24.6,164,4,0,NotFaulty
158,1,0,7,170,12373,0,7,153,0.9873,949,0.7143,2,0,0.1054,1,1,4.962,6,4,0.0001,Faulty
40,1,0,4,81,0,0,4,37,0.0513,319,1,0,0,0.2583,0,0,6.95,26,3,0.0003,Faulty
4,5,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,261,1,0,NotFaulty
5,1,0,1,5,10,0,1,5,2,5,0,0,0,0.5,0,0,0,210,1,0,NotFaulty
17,1,0,8,45,108,0,8,1,0.7833,806,0.8667,0,0,0.2563,0,0,45.5294,65,9,0.0051,NotFaulty
22,1,0,4,41,85,0,4,1,0.8758,906,0.6957,2,0,0.373,0,0,39.1364,53,16,0.0047,NotFaulty
7,1,0,4,19,1,0,4,1,0.6905,214,0.7143,2,0,0.3571,0,0,28.5714,170,5,0.0027,NotFaulty
1,1,0,1,2,0,0,1,0,2,12,0,0,0,1,0,0,9,1196,1,0,NotFaulty
3,2,0,3,9,1,0,3,0,0,43,0.5,0,0.8571,0.6667,1,1,12.6667,399,1,0,Faulty
8,1,0,2,18,0,0,2,1,0.5714,367,0,0,0,0.5714,0,0,43.375,153,7,0.0016,NotFaulty
1,1,0,1,2,0,0,1,0,2,12,0,0,0,1,0,0,9,1229,1,0,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,246,1,0,NotFaulty
154,1,0,7,291,0,0,7,154,0.4771,1199,1,0,0,0.1053,1,1,6.7727,9,3,0.0019,Faulty
52,1,0,14,117,594,0,14,49,0.6373,1230,0.25,0,0,0.0503,0,0,22.5769,29,11,0.0063,Faulty
2,1,0,3,5,0,0,3,1,0,16,0,0,0,0.6667,0,0,6.5,772,1,0,Faulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,773,1,0,Faulty
2,1,0,2,4,0,0,2,1,0,19,0,0,0,0.6667,0,0,7.5,774,1,0,Faulty
2,1,0,3,6,0,0,3,1,0,22,0,0,0,0.75,0,0,9.5,775,1,0,Faulty
2,1,0,5,4,0,0,5,1,0,25,0,0,0,0.6,0,0,10,776,1,0,Faulty
2,1,0,3,4,0,0,3,1,0,25,0,0,0,0.625,0,0,10,777,1,0,Faulty
2,1,0,2,4,0,0,2,1,0,19,0,0,0,0.6667,0,0,7.5,778,1,0,Faulty
2,1,0,2,4,0,0,2,1,0,25,0,0,0,0.625,0,0,10,779,1,0,Faulty
2,1,0,2,4,0,0,2,1,0,19,0,0,0,0.6667,0,0,7.5,780,1,0,Faulty
2,1,0,2,4,0,0,2,1,0,19,0,0,0,0.6667,0,0,7.5,781,1,0,Faulty
2,1,0,2,4,0,0,2,1,0,19,0,0,0,0.6667,0,0,7.5,782,1,0,Faulty
2,1,0,8,8,0,0,8,1,0.5,69,0,0,0,0.625,0,0,32.5,784,3,0,NotFaulty
1,1,0,5,4,0,0,5,0,2,25,0,1,0,1,0,0,20,1570,1,0,NotFaulty
28,1,0,33,118,0,0,33,14,0.7333,974,0.6,0,0,0.2269,0,0,33.6071,59,10,0,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
2,1,0,2,4,0,0,2,1,0,19,0,0,0,0.6667,0,0,7.5,827,1,0,Faulty
2,1,0,2,4,0,0,2,1,0,31,0,0,0,0.625,0,0,12.5,828,1,0,Faulty
4,5,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,415,1,0,NotFaulty
15,1,0,4,15,105,0,4,15,2,15,0,0,0,0.36,0,0,0,111,1,0,NotFaulty
14,1,0,10,14,91,0,10,14,2,14,0,0,0,1,0,0,0,120,1,0,NotFaulty
12,1,0,2,12,66,0,2,12,2,12,0,0,0,0.2381,0,0,0,141,1,0,NotFaulty
4,4,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,426,1,0,NotFaulty
4,1,0,1,5,6,0,1,0,2,7,0,0,0,0.625,0,0,0.75,427,1,0,NotFaulty
9,1,0,3,35,6,0,3,8,0.2917,277,1,0,0,0.2963,0,0,29.4444,192,11,0.0002,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
16,1,0,2,16,120,0,2,16,2,16,0,0,0,0.325,0,0,0,109,1,0,NotFaulty
2,1,0,3,5,1,0,3,1,2,10,0,0,0,0.75,0,0,4,877,1,0,NotFaulty
2,1,0,3,6,1,0,3,1,2,13,0,0,0,0.75,0,0,5.5,878,2,0,NotFaulty
2,1,0,4,8,1,0,4,1,2,16,0,0,0,0.75,0,0,7,880,2,0,NotFaulty
