WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
7,1,0,2,7,21,0,2,7,2,7,0,0,0,0.7143,0,0,0,40,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,143,1,0,NotFaulty
2,1,0,3,2,1,0,3,2,2,2,0,0,0,0.625,0,0,0,144,1,0,NotFaulty
7,2,0,8,16,19,0,8,4,0.9762,101,0.1429,7,0.7647,0.4167,1,1,12.4286,42,1,0.2129,NotFaulty
9,2,0,6,16,34,0,6,6,0.9688,78,0.5,3,0.6842,0.2917,1,1,7.2222,34,4,0.2145,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.4167,0,0,0,52,1,0,NotFaulty
8,2,0,7,16,26,0,7,5,0.9643,83,0.25,4,0.7222,0.3095,1,1,8.875,40,3,0.2142,NotFaulty
1,1,0,1,3,0,0,1,0,2,35,0,0,0,0,0,0,33,324,1,0,NotFaulty
10,1,0,7,37,39,0,7,9,0.5556,345,0,0,0,0.4222,0,0,33.4,35,14,0,NotFaulty
9,1,0,6,24,0,0,6,6,0.125,111,1,0,0,0.3333,1,1,11.1111,41,6,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,94,1,0,NotFaulty
26,1,0,12,57,247,0,12,19,0.52,705,1,0,0,0.165,1,1,26.0385,17,12,0.2142,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
12,2,0,10,37,62,0,10,8,0.9886,187,0.375,6,0.5909,0.2727,1,1,13.9167,38,5,0.2145,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,233,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,467,1,0,NotFaulty
5,2,0,2,9,8,0,2,3,0.9375,66,0.25,4,0.8125,0.4167,1,1,11.4,95,4,0.0004,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,476,1,0,NotFaulty
6,1,0,6,6,15,0,6,6,2,6,0,0,0,0.4792,0,0,0,80,1,0,NotFaulty
7,1,0,1,7,21,0,1,7,2,7,0,0,0,0.2857,0,0,0,69,1,0,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,0.8333,0,0,0,164,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,1,0,0,0,165,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,496,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,497,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,498,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,499,1,0,NotFaulty
9,1,0,4,9,36,0,4,9,2,9,0,0,0,0.2222,0,0,0,56,1,0,NotFaulty
24,1,0,12,24,276,0,12,24,2,24,0,0,0,0.1589,0,0,0,22,1,0,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,134,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,537,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,135,1,0.0001,NotFaulty
4,1,0,6,4,6,0,6,4,2,4,0,0,0,0.4375,0,0,0,136,1,0,NotFaulty
5,1,0,4,5,10,0,4,5,2,5,0,0,0,0.4667,0,0,0,110,1,0,NotFaulty
7,2,0,6,17,17,0,6,5,0.9,133,0.2,5,0.7222,0.2667,1,1,17.2857,80,5,0.0003,NotFaulty
8,1,0,3,22,0,0,3,7,0.2857,104,1,0,0,0.5,1,1,11.75,72,8,0.0058,NotFaulty
4,1,0,4,4,6,0,4,4,2,4,0,0,0,0.4375,0,0,0,145,1,0,NotFaulty
5,1,0,5,5,10,0,5,5,2,5,0,0,0,1,0,0,0,117,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,196,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,42,0,0,0,0,0,0,40,590,1,0,NotFaulty
5,2,0,4,17,8,0,4,3,0.9583,114,0.1667,6,0.8125,0.4167,1,1,20.6,119,2,0.0015,NotFaulty
10,1,0,4,10,45,0,4,10,2,10,0,0,0,1,0,0,0,60,1,0,NotFaulty
3,1,0,4,3,3,0,4,3,2,3,0,0,0,1,0,0,0,203,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,153,1,0.0001,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.8333,0,0,0,307,1,0,NotFaulty
9,1,0,4,9,36,0,4,9,2,9,0,0,0,0.6111,0,0,0,69,1,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
6,1,0,4,6,15,0,4,6,2,6,0,0,0,0.3667,0,0,0,105,1,0,NotFaulty
25,1,0,17,25,300,0,17,25,2,25,0,0,0,0.1489,0,0,0,26,1,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,1,0,0,0,164,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
17,1,0,4,31,44,0,4,0,0.5804,192,1,0,0,0.3125,0,0,9.8824,39,3,0,NotFaulty
16,2,0,19,88,32,0,19,9,0.8556,582,0.8333,2,0.4815,0.2857,1,1,35,44,7,0.0006,NotFaulty
4,1,0,2,7,4,0,2,3,0.3333,23,0,0,0,0.625,0,0,4.5,180,1,0,NotFaulty
2,1,0,8,12,1,0,8,2,2,45,0,0,0,0.5,0,0,21.5,362,2,0.2151,NotFaulty
4,1,0,3,11,6,0,3,4,2,79,0,0,0,0.3333,0,0,18.75,182,3,0,NotFaulty
1,3,0,0,4,0,0,0,0,2,22,0,0,1,1,0,0,21,732,1,0,Faulty
3,1,0,3,5,3,0,3,2,1,19,0,0,0,0.5,0,0,5,245,1,0,Faulty
3,1,0,12,11,1,0,12,2,0.5,29,0,0,0,0.6667,0,0,8.3333,246,1,0,Faulty
3,1,0,11,9,0,0,11,2,0.3333,37,0,0,0,0.5,0,0,10.3333,247,1,0,Faulty
3,1,0,4,5,3,0,4,2,1,18,0,0,0,0.5,0,0,4.6667,248,1,0,Faulty
1,3,0,2,3,0,0,2,0,2,54,0,0,1,1,0,0,53,745,1,0,Faulty
1,3,0,0,3,0,0,0,0,2,24,0,0,1,1,0,0,23,746,1,0,Faulty
1,3,0,0,3,0,0,0,0,2,9,0,0,1,1,0,0,8,747,1,0,Faulty
3,1,0,11,14,1,0,11,2,0,51,0,0,0,0.5,0,0,15.6667,250,1,0,Faulty
3,1,0,5,16,1,0,5,2,0,91,0,0,0,0.5,0,0,29,251,1,0,Faulty
34,1,0,59,159,375,0,59,22,0.9594,1454,0.6364,0,0,0.1313,0,0,40.4706,24,10,0.2234,Faulty
3,3,0,0,5,3,0,0,3,1.5,18,1,0,1,0.7778,0,0,4.6667,275,1,0,NotFaulty
4,1,0,6,9,4,0,6,3,0.3333,44,0,0,0,0.5,0,0,9.5,207,2,0,NotFaulty
4,1,0,5,9,4,0,5,3,0.3333,52,0,0,0,0.4375,0,0,11.25,209,2,0,NotFaulty
4,1,0,9,11,4,0,9,3,0.3333,50,0,0,0,0.5,0,0,11,210,2,0,NotFaulty
4,1,0,6,7,4,0,6,3,0.3333,30,0,0,0,0.5,0,0,6,211,1,0,NotFaulty
4,1,0,6,9,4,0,6,3,0.3333,44,0,0,0,0.5,0,0,9.5,212,2,0,NotFaulty
4,1,0,3,5,4,0,3,3,0.5556,30,0,0,0,0.4375,0,0,5.75,213,1,0,NotFaulty
4,1,0,3,5,4,0,3,3,0.5556,30,0,0,0,0.4375,0,0,5.75,214,1,0,NotFaulty
34,1,0,37,97,295,0,37,26,0.9015,602,0.75,0,0,0.0939,0,0,16.2353,26,10,0.2237,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,456,1,0,NotFaulty
8,1,0,4,8,28,0,4,8,2,8,0,0,0,0.4167,0,0,0,115,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,922,1,0,NotFaulty
8,1,0,4,8,28,0,4,8,2,8,0,0,0,0.4583,0,0,0,116,1,0,NotFaulty
6,3,0,2,8,15,0,2,6,2,24,0,0,0.8718,0.6667,2,5,3,156,1,0,NotFaulty
3,1,0,1,4,3,0,1,2,1,9,0,0,0,1,0,0,1.6667,313,1,0,NotFaulty
1,4,0,1,5,0,0,1,0,2,28,0,0,1,1,0,0,27,942,3,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,943,1,0,NotFaulty
4,3,0,2,8,6,0,2,4,2,40,0,0,0.9474,0.5625,2,2,9,236,1,0,NotFaulty
7,2,0,6,21,19,0,6,5,0.9722,158,0.1667,4,0.7222,0.3333,1,1,20.7143,137,5,0.0005,NotFaulty
5,1,0,4,5,10,0,4,5,2,5,0,0,0,0.4,0,0,0,193,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,483,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,968,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,969,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,485,1,0,NotFaulty
15,1,0,6,32,13,0,6,15,0.3571,237,1,0,0,0.28,0,0,14.6667,67,5,0.0003,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.5,0,0,0,253,1,0,NotFaulty
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.7188,0,0,0,64,1,0,NotFaulty
3,1,0,1,4,3,0,1,2,2,25,0,0,0,0.7778,0,0,7.3333,344,3,0,NotFaulty
3,1,0,1,4,3,0,1,2,2,19,0,0,0,0.7778,0,0,5.3333,345,1,0,NotFaulty
3,1,0,3,4,3,0,3,2,2,19,0,0,0,0.7778,0,0,5.3333,346,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1040,1,0,NotFaulty
22,1,0,5,25,231,0,5,21,1,38,0,0,0,0.4762,0,0,0.5909,48,1,0,NotFaulty
13,1,0,1,13,78,0,1,13,2,13,0,0,0,0.1678,0,0,0,82,1,0,NotFaulty
3,1,0,8,15,0,0,8,3,0.75,127,1,0,0,0.5556,0,0,40,362,8,0.0001,NotFaulty
4,1,0,4,6,4,0,4,4,0.6667,19,1,0,0,0.625,0,0,3.5,272,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,273,1,0,NotFaulty
9,1,0,7,21,0,0,7,8,0.5,121,0.3333,0,0,0.35,0,0,12.1111,123,3,0,NotFaulty
7,1,0,3,16,0,0,3,5,0.0833,115,0,0,0,0.5429,0,0,15.1429,159,3,0,NotFaulty
8,1,0,9,34,22,0,9,2,0.2857,176,1,0,0,0.3958,0,0,20.875,141,3,0.0006,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,284,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1139,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,42,0,0,0,0,0,0,40,1140,1,0,NotFaulty
3,1,0,3,5,1,0,3,1,0.3333,38,0,0,0,0.6667,0,0,10.6667,381,2,0,NotFaulty
18,1,0,9,59,107,0,9,16,0.7882,734,0.6,0,0,0.2255,1,1,39.5,66,9,0.0025,NotFaulty
2,1,0,1,10,1,0,1,1,2,38,0,0,0,0.75,0,0,18,601,8,0,NotFaulty
3,1,0,1,5,3,0,1,2,2,20,0,0,0,0.5556,0,0,5.6667,402,3,0,NotFaulty
3,1,0,1,5,3,0,1,2,2,20,0,0,0,0.5556,0,0,5.6667,404,3,0,NotFaulty
3,1,0,1,5,3,0,1,2,2,22,0,0,0,0.5556,0,0,6.3333,406,3,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,305,1,0,NotFaulty
6,1,0,5,10,15,0,5,5,2,20,0,0,0,0.625,0,0,2.3333,204,1,0,NotFaulty
6,1,0,3,7,15,0,3,5,1,12,0,1,0,0.7,0,0,0.8333,205,1,0,NotFaulty
6,1,0,7,26,0,0,7,6,0,139,1,0,0,0.5333,0,0,21.8333,207,3,0.0001,NotFaulty
4,1,0,2,6,6,0,2,3,2,12,0,0,0,0.5833,0,0,2,312,1,0,NotFaulty
4,1,0,1,5,6,0,1,3,1,10,0,1,0,0.6667,0,0,1.25,313,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1255,1,0,NotFaulty
3,1,0,2,5,1,0,2,2,0.5,24,0,0,0,0.5833,0,0,6.3333,419,1,0,NotFaulty
3,1,0,2,6,1,0,2,2,0,25,0,0,0,0.5,0,0,7,420,2,0,NotFaulty
12,1,0,10,42,0,0,10,11,0.5152,208,1,0,0,0.2381,0,0,16.0833,106,4,0.0043,NotFaulty
2,1,0,2,3,1,0,2,1,2,6,0,0,0,0.75,0,0,2,641,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1284,1,0,NotFaulty
9,1,0,12,61,14,0,12,7,0.5833,458,0.6667,0,0,0.3542,0,0,49.5556,146,16,0.0014,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,441,1,0,NotFaulty
11,1,0,10,56,11,0,10,9,0.55,354,1,0,0,0.38,0,0,31,123,18,0.0001,NotFaulty
4,1,0,10,9,4,0,10,3,0.3333,42,0,0,0,0.5,0,0,9,340,2,0,Faulty
4,1,0,6,9,4,0,6,3,0.3333,67,0,0,0,0.4167,0,0,14.25,341,2,0,Faulty
4,1,0,9,10,4,0,9,3,0.3333,33,0,0,0,0.5833,0,0,7,342,1,0,Faulty
4,1,0,3,9,2,0,3,2,0.5556,50,0,0,0,0.5833,0,0,10.75,345,5,0,NotFaulty
4,1,0,7,14,0,0,7,3,0.6667,49,0,0,0,0.45,0,0,10.75,346,3,0,Faulty
18,1,0,31,60,111,0,31,11,0.6891,349,1,0,0,0.197,0,0,18,78,4,0.0042,Faulty
6,1,0,9,19,1,0,9,3,0.8571,162,1,0,0,0.4583,0,0,24.8333,237,4,0.0001,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,357,1,0.0001,NotFaulty
3,1,0,8,9,1,0,8,2,0,33,0,0,0,0.5833,0,0,9.3333,477,1,0,NotFaulty
3,1,0,8,8,1,0,8,2,0,42,0,0,0,0.5833,0,0,12,478,1,0,NotFaulty
3,1,0,8,6,1,0,8,2,0,41,0,0,0,0.5333,0,0,11.6667,479,1,0,NotFaulty
3,1,0,6,7,1,0,6,2,0,41,0,0,0,0.5833,0,0,11.6667,480,1,0,NotFaulty
3,1,0,8,8,1,0,8,2,0.5,20,0,0,0,0.6667,0,0,5.3333,481,1,0,NotFaulty
6,1,0,2,15,1,0,2,3,0.44,128,0.8,0,0,0.55,0,0,19.5,242,5,0,NotFaulty
1,3,0,0,2,0,0,0,1,2,6,1,0,1,1,0,0,4,1457,1,0,NotFaulty
5,1,0,6,18,0,0,6,5,0.5,87,0.3333,0,0,0.48,0,0,15.8,293,4,0.0017,NotFaulty
5,1,0,4,11,0,0,4,5,0.5,49,1,0,0,0.4667,0,0,8.2,294,1,0,NotFaulty
4,1,0,3,8,0,0,3,4,0.6667,52,1,0,0,0.5,0,0,11.25,370,6,0,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.5625,0,0,0,371,1,0,NotFaulty
3,1,0,2,4,3,0,2,2,2,14,0,0,0,0.5556,0,0,3.6667,496,1,0,NotFaulty
8,1,0,9,8,28,0,9,8,2,8,0,0,0,0.3333,0,0,0,187,1,0,NotFaulty
7,1,0,2,18,0,0,2,7,0.5,99,1,0,0,0.3143,1,1,12.7143,215,6,0,NotFaulty
4,1,0,4,10,4,0,4,3,0.3333,32,0,0,0,0.625,0,0,6.75,378,1,0,NotFaulty
19,1,0,19,63,67,0,19,11,0.7986,404,0.875,0,0,0.1519,0,0,19.8421,81,8,0.2161,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,775,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1552,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1553,1,0,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,1,0,0,0,518,1,0,NotFaulty
3,1,0,0,4,0,0,0,3,0.5,20,1,0,0,0.5556,0,0,5,519,1,0,NotFaulty
6,1,0,4,8,5,0,4,6,0.5333,50,1,0,0,0.5,0,0,6.8333,261,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,1567,1,0,NotFaulty
5,2,0,2,11,8,0,2,3,0.9375,72,0.25,4,0.8125,0.4167,1,1,12.6,314,2,0.2147,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1574,1,0,NotFaulty
9,1,0,7,19,0,0,7,9,0,58,1,0,0,0.2593,0,0,5.3333,176,2,0,NotFaulty
10,1,0,10,20,0,0,10,9,0.1111,86,1,0,0,0.325,0,0,7.5,159,2,0.0003,NotFaulty
10,1,0,16,43,41,0,16,9,0.7778,213,1,0,0,0.284,0,0,20,161,4,0.215,NotFaulty
9,1,0,9,10,36,0,9,8,1,16,0,0,0,0.3929,0,0,0.5556,180,1,0,NotFaulty
2,1,0,4,2,1,0,4,2,2,2,0,0,0,0.625,0,0,0,814,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1630,1,0,NotFaulty
5,1,0,1,12,0,0,1,5,0.25,57,1,0,0,0.4667,0,0,10,327,4,0.0009,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
20,1,0,5,39,150,0,5,20,0.8854,256,1,0,0,0.37,0,0,10.95,82,2,0,NotFaulty
20,1,0,4,21,156,0,4,18,0.8885,172,1,0,0,0.27,0,0,6.75,84,3,0.0001,NotFaulty
18,1,0,2,18,153,0,2,18,2,18,0,0,0,1,0,0,0,94,1,0,NotFaulty
6,1,0,4,6,15,0,4,6,2,6,0,0,0,0.5833,0,0,0,284,1,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1706,1,0,NotFaulty
4,1,0,3,8,4,0,3,3,0.3333,32,0,0,0,0.5,0,0,6.5,427,1,0,NotFaulty
17,1,0,26,66,76,0,26,7,0.75,593,0.8889,0,0,0.1683,0,0,33.3529,103,18,0.0089,NotFaulty
3,1,0,4,5,3,0,4,2,1,22,0,0,0,0.4667,0,0,6,588,1,0,NotFaulty
3,1,0,6,7,1,0,6,2,0,40,0,0,0,0.5,0,0,11.3333,589,1,0,NotFaulty
3,2,0,4,39,0,0,4,2,0.25,168,0.5,0,0.9697,0.6667,0,0,54.3333,593,9,0,NotFaulty
3,1,0,3,5,3,0,3,2,2,14,0,0,0,0.5556,0,0,3.6667,594,1,0,NotFaulty
6,1,0,4,13,0,0,4,0,0.5333,90,0,0,0,0.45,0,0,13.5,299,5,0,NotFaulty
3,4,0,2,8,3,0,2,3,2,32,0,0,0.9756,0.6667,0,0,9.6667,600,2,0,NotFaulty
5,1,0,13,35,0,0,13,1,0.5,386,1,0,0,0.55,0,0,75.6,366,19,0.215,NotFaulty
3,1,0,4,6,1,0,4,2,0.5,32,0,0,0,0.4667,0,0,9,613,3,0,NotFaulty
6,1,0,7,16,3,0,7,5,0.5333,61,0.3333,0,0,0.4444,0,0,8.6667,307,1,0,NotFaulty
12,1,0,14,25,42,0,14,7,0.7424,167,1,0,0,0.2222,0,0,12.4167,155,6,0,NotFaulty
10,1,0,15,34,1,0,15,10,0.5556,137,1,0,0,0.3125,0,0,12.5,187,2,0.215,NotFaulty
10,1,0,16,41,23,0,16,10,0.6111,165,1,0,0,0.25,0,0,15.3,189,3,0.2145,NotFaulty
4,1,0,4,8,0,0,4,4,0.3333,32,1,0,0,0.625,0,0,6.5,474,1,0,NotFaulty
4,1,0,4,13,0,0,4,4,0.2222,69,1,0,0,0.4375,0,0,15.5,476,3,0,NotFaulty
4,1,0,1,7,0,0,1,3,0.6667,46,0.6667,0,0,0.6667,0,0,9.75,478,5,0,NotFaulty
6,1,0,3,6,15,0,3,6,2,6,0,0,0,0.7778,0,0,0,319,1,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1920,1,0,NotFaulty
3,1,0,3,5,3,0,3,2,2,14,0,0,0,0.5556,0,0,3.6667,641,1,0,NotFaulty
6,1,0,2,8,15,0,2,5,2,23,0,0,0,1,0,0,2.8333,321,1,0,NotFaulty
12,2,0,6,22,64,0,6,10,0.9545,83,0.5,2,0.5652,0.3333,1,1,5.75,161,1,0,NotFaulty
5,1,0,12,13,10,0,12,4,1,62,0,0,0,0.375,0,0,11.2,389,1,0,NotFaulty
3,1,0,6,3,3,0,6,3,2,3,0,0,0,0.6,0,0,0,649,1,0,NotFaulty
3,1,0,4,11,1,0,4,2,0,51,0,0,0,0.4667,0,0,15.3333,651,4,0,NotFaulty
9,1,0,6,18,34,0,6,8,0.75,60,0,0,0,0.4444,0,0,5.5556,218,1,0,NotFaulty
3,1,0,4,6,1,0,4,2,0,27,0,0,0,0.4667,0,0,7.3333,655,1,0,NotFaulty
7,1,0,9,24,9,0,9,5,0.2778,124,0.6667,0,0,0.4762,0,0,16.2857,282,4,0,NotFaulty
16,1,0,10,28,62,0,10,6,0.6571,175,0.8571,0,0,0.1806,0,0,9.5,125,4,0,NotFaulty
2,1,0,4,2,1,0,4,2,2,2,0,0,0,0.625,0,0,0,1002,1,0,NotFaulty
12,1,0,17,55,0,0,17,11,0.4545,257,1,0,0,0.25,0,0,20.1667,169,7,0.2152,NotFaulty
12,1,0,13,20,44,0,13,9,0.8701,120,1,0,0,0.1852,0,0,8.4167,170,2,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
7,1,0,2,15,0,0,2,3,0.5556,96,1,0,0,0.3714,1,1,12.2857,297,7,0,NotFaulty
5,1,0,8,32,0,0,8,4,0.5,347,0.8,0,0,0.4583,0,0,67.4,420,13,0.2146,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2104,1,0,NotFaulty
7,2,0,7,25,5,0,7,5,0.75,110,0.75,2,0.7222,0.4167,1,1,14.1429,302,3,0.2145,NotFaulty
3,1,0,4,3,3,0,4,3,2,3,0,0,0,0.7778,0,0,0,706,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2119,1,0,NotFaulty
6,1,0,3,17,13,0,3,6,0,71,1,0,0,0.5,0,0,10.6667,354,3,0.2145,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2128,1,0,NotFaulty
3,1,0,7,7,1,0,7,2,0,24,0,0,0,0.5,0,0,6.6667,710,1,0,NotFaulty
3,1,0,9,14,1,0,9,2,0,69,0,0,0,0.4286,0,0,20.6667,712,3,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,2137,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,535,1,0,NotFaulty
6,1,0,3,7,3,0,3,6,0.75,45,1,0,0,0.3333,0,0,5.8333,358,2,0,NotFaulty
4,1,0,7,18,6,0,7,4,2,89,0,0,0,0.6667,0,0,21.25,538,2,0.2145,NotFaulty
8,1,0,2,13,0,0,2,8,0.5714,115,1,0,0,0.3438,1,1,13,271,8,0.2145,NotFaulty
4,1,0,4,6,4,0,4,3,0.3333,40,0,0,0,0.4,0,0,8,543,1,0,NotFaulty
3,1,0,6,10,1,0,6,2,0.5,41,0,0,0,0.4667,0,0,12,726,2,0,NotFaulty
4,1,0,6,11,2,0,6,2,0.5,88,0,0,0,0.4444,0,0,20,547,9,0,NotFaulty
19,1,0,24,62,85,0,24,7,0.8016,372,0.8571,0,0,0.254,0,0,18.2105,117,4,0.2157,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2226,1,0,NotFaulty
6,1,0,15,38,0,0,15,4,0.2667,338,1,0,0,0.3143,1,1,54.3333,375,17,0.0005,NotFaulty
5,1,0,13,26,2,0,13,3,0.75,167,1,0,0,0.4063,0,0,30.2,452,2,0,NotFaulty
3,1,0,1,4,0,0,1,3,0.5,20,1,0,0,0.5556,0,0,5,754,1,0.2145,NotFaulty
7,1,0,4,7,21,0,4,7,2,7,0,0,0,0.3333,0,0,0,324,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.75,0,0,0,1136,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,758,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.6667,0,0,0,1139,1,0,NotFaulty
10,1,0,3,15,27,0,3,9,0.4722,124,1,0,0,0.2833,0,0,11,229,5,0.0004,NotFaulty
2,1,0,9,6,0,0,9,2,0,36,1,0,0,0.6,0,0,16,1149,1,0.0003,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2300,1,0,NotFaulty
4,1,0,19,31,4,0,19,3,0.3333,122,0,0,0,0.5,0,0,29,576,3,0,NotFaulty
2,1,0,1,4,1,0,1,1,1,12,0,0,0,0.625,0,0,4.5,1154,1,0,NotFaulty
4,1,0,7,6,4,0,7,3,0.3333,35,0,0,0,0.5,0,0,7,578,1,0,NotFaulty
4,1,0,8,7,4,0,8,3,0.3333,38,0,0,0,0.45,0,0,7.75,579,1,0,NotFaulty
3,1,0,4,8,1,0,4,1,0,46,0,0,0,0.6667,0,0,13.3333,773,1,0,NotFaulty
4,1,0,8,12,0,0,8,3,0.1667,45,0,0,0,0.5,0,0,9.75,580,1,0,NotFaulty
11,1,0,21,71,19,0,21,1,0.325,536,0.75,0,0,0.2338,0,0,47.3636,213,7,0,NotFaulty
45,1,0,51,154,668,0,51,10,0.9324,1378,0.8571,0,0,0.1048,0,0,28.6889,54,12,0.0162,NotFaulty
3,1,0,2,6,3,0,2,2,2,26,0,0,0,0.5556,0,0,7.6667,816,4,0,Faulty
8,1,0,26,56,12,0,26,5,0.7262,458,0.25,0,0,0.3061,0,0,54.75,311,25,0.0085,Faulty
8,1,0,5,25,0,0,5,7,0.5714,138,1,0,0,0.2708,1,1,15.75,313,7,0,NotFaulty
3,1,0,5,13,0,0,5,2,0.5,61,1,0,0,0.6667,0,0,18.3333,836,3,0,NotFaulty
