WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
9,1,0,11,46,32,0,11,5,0.575,340,1,0,0,0.3542,0,0,36.2222,188,6,0.0036,NotFaulty
10,2,0,0,20,0,0,0,10,0,59,1,0,0.5,0.32,1,2,4.8,170,1,0.0003,NotFaulty
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.619,0,0,0,245,1,0,NotFaulty
10,1,0,3,27,31,0,3,9,0.5185,285,1,0,0,0.6,0,0,27.2,175,17,0.0018,NotFaulty
9,1,0,1,18,16,0,1,7,0.8594,139,0.5,4,0,0.4583,1,1,13.5556,197,7,0,NotFaulty
9,1,0,0,10,28,0,0,9,0.875,44,0,0,0,0.4815,0,0,3.4444,198,1,0,NotFaulty
7,1,0,0,9,11,0,0,7,0.7778,39,1,0,0,0.4762,0,0,4.1429,255,1,0,NotFaulty
5,1,0,0,6,6,0,0,5,0.75,24,1,0,0,0.7,0,0,3.4,359,1,0,NotFaulty
7,1,0,2,7,21,0,2,7,2,7,0,0,0,0.4286,0,0,0,257,1,0,NotFaulty
10,1,0,7,33,1,0,7,10,0.6667,209,1,0,0,0.3167,0,0,19.6,181,1,0.0381,NotFaulty
11,1,0,1,25,21,0,1,9,0.9077,203,0.3077,9,0,0.4,1,1,16.2727,166,7,0.0381,NotFaulty
12,1,0,1,12,66,0,1,12,2,12,0,0,0,0.375,0,0,0,153,1,0,NotFaulty
13,1,0,2,16,66,0,2,13,0.9405,67,1,0,0,0.3654,0,0,3.6154,142,1,0.038,NotFaulty
2,1,0,4,9,1,0,4,2,2,27,0,0,0,0.5,0,0,12.5,931,3,0.038,NotFaulty
7,1,0,2,12,0,0,2,6,0.4444,62,1,0,0,0.1667,0,0,7.4286,267,4,0,NotFaulty
10,1,0,3,10,45,0,3,10,2,10,0,0,0,0.3286,0,0,0,188,1,0,NotFaulty
17,1,0,17,76,80,0,17,11,0.8438,506,1,0,0,0.2813,0,0,28.5294,112,8,0.0406,NotFaulty
2,1,0,3,7,1,0,3,2,2,27,0,0,0,0.5,0,0,12.5,961,3,0,NotFaulty
4,1,0,1,8,4,0,1,4,0.6667,32,1,0,0,0.625,0,0,6.5,481,1,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.5,0,0,0,482,1,0,NotFaulty
6,1,0,5,20,0,0,5,5,0.7333,114,1,0,0,0.4667,0,0,17.5,323,3,0,NotFaulty
10,1,0,1,10,45,0,1,10,2,10,0,0,0,0.375,0,0,0,195,1,0,NotFaulty
13,1,0,2,20,42,0,2,13,0.8611,153,1,0,0,0.2923,1,1,10.3077,152,10,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.5,0,0,0,495,1,0,NotFaulty
6,1,0,5,12,3,0,5,5,0.7,33,1,0,0,0.4667,0,0,4.1667,331,1,0,NotFaulty
3,1,0,1,8,3,0,1,3,2,63,0,0,0,0.5556,0,0,20,664,5,0,NotFaulty
2,1,0,1,9,1,0,1,2,2,46,0,0,0,0.5,0,0,22,999,5,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,500,1,0.0369,NotFaulty
7,1,0,3,12,21,0,3,7,2,40,0,0,0,0.9286,0,0,4.7143,287,1,0,NotFaulty
6,1,0,3,10,3,0,3,6,0.6,47,1,0,0,0.4444,0,0,6.5,336,3,0.0381,NotFaulty
2,1,0,3,4,0,0,3,1,0,16,0,0,0,1,0,0,6.5,1010,1,0,NotFaulty
10,1,0,0,10,45,0,0,10,2,10,0,0,0,0.5,0,0,0,203,1,0,NotFaulty
11,1,0,1,14,29,0,1,11,0.8667,69,1,0,0,0.4848,0,0,4.7273,185,1,0,NotFaulty
13,1,0,1,19,30,0,1,13,0.8194,213,1,0,0,0.3654,1,1,14.9231,159,18,0,NotFaulty
13,1,0,0,20,76,0,0,12,1,87,0,0,0,0.2833,0,0,5.5385,160,2,0,NotFaulty
6,1,0,2,10,3,0,2,5,0.6,34,1,0,0,0.2,0,0,4.3333,349,1,0,NotFaulty
6,1,0,2,10,3,0,2,5,0.6,34,1,0,0,0.2,0,0,4.3333,350,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2102,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2103,1,0,NotFaulty
71,1,0,7,126,1683,0,7,67,0.6943,922,0.6,1,0,0.1462,1,1,11.9155,31,11,0.0381,NotFaulty
5,2,0,0,8,10,0,0,5,2,24,0,0,0.3333,0.45,0,0,3.8,446,1,0,NotFaulty
19,1,0,0,21,149,0,0,19,0.95,100,1,0,0,0.2456,0,0,3.7368,118,1,0,NotFaulty
3,1,0,1,21,1,0,1,3,0,129,1,0,0,0.4,0,0,41.3333,753,4,0.0379,NotFaulty
9,1,0,1,18,16,0,1,7,0.8977,160,0.3636,7,0,0.4583,1,1,15.5556,252,7,0,NotFaulty
2,1,0,3,13,1,0,3,2,2,91,0,0,0,0.5,0,0,44.5,1144,11,0.038,NotFaulty
3,1,0,0,4,0,0,0,3,1,22,0.5,0,0,0.6667,0,0,5,763,1,0.0381,NotFaulty
3,1,0,1,5,0,0,1,3,0,18,1,0,0,0.6667,0,0,4.6667,764,1,0.0381,NotFaulty
11,1,0,7,37,5,0,7,10,0.7667,267,1,0,0,0.36,0,0,22.7273,210,6,0.0382,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1159,1,0,NotFaulty
3,1,0,1,4,1,0,1,3,0.5,14,1,0,0,0.6667,0,0,3.3333,773,1,0,NotFaulty
4,1,0,12,48,2,0,12,3,0.4,469,1,0,0,0.5556,0,0,115,588,28,0,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.6667,0,0,0,785,1,0,NotFaulty
26,1,0,4,26,325,0,4,26,2,26,0,0,0,1,0,0,0,91,1,0,NotFaulty
22,1,0,1,22,231,0,1,22,2,22,0,0,0,1,0,0,0,109,1,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,1,0,0,0,601,1,0,NotFaulty
14,1,0,2,14,91,0,2,14,2,14,0,0,0,1,0,0,0,172,1,0,NotFaulty
5,1,0,1,5,10,0,1,5,2,5,0,0,0,1,0,0,0,485,1,0,NotFaulty
26,1,0,3,26,325,0,3,26,2,26,0,0,0,1,0,0,0,94,1,0,NotFaulty
5,1,0,2,5,10,0,2,5,2,5,0,0,0,1,0,0,0,491,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2458,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1230,1,0,NotFaulty
5,1,0,1,5,10,0,1,5,2,5,0,0,0,1,0,0,0,493,1,0,NotFaulty
5,1,0,1,5,10,0,1,5,2,5,0,0,0,1,0,0,0,494,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,3,0,0,0,1,0,0,0,1236,1,0,NotFaulty
2,1,0,0,3,1,0,0,2,2,7,0,0,0,1,0,0,2.5,1237,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,1,0,0,0,825,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9583,100,0.125,8,0.8667,0.4444,1,1,22,620,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,621,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,622,1,0.038,NotFaulty
2,1,0,0,5,1,0,0,1,1.9688,97,0,0,0,1,0,0,31.5,1245,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1246,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,624,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,625,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,626,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,627,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,628,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,629,1,0.038,NotFaulty
9,1,0,0,23,16,0,0,7,0.8977,180,0.3636,7,0,0.4583,1,1,17.7778,281,7,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,634,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9889,342,0.0333,30,0.8667,0.4444,1,1,77,635,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,636,1,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.9524,89,0.1429,7,0.8667,0.4444,1,1,19.5,637,1,0.038,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1276,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1277,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1278,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1279,1,0,NotFaulty
17,1,0,4,17,136,0,4,17,2,17,0,0,0,1,0,0,0,151,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1288,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2578,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1290,1,0,NotFaulty
6,1,0,6,6,15,0,6,6,2,6,0,0,0,1,0,0,0,431,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1294,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,29,0,0,0,1,0,0,3,2589,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,26,0,0,0,1,0,0,3,2590,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,18,0,0,0,1,0,0,3,2591,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,2592,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,30,0,0,0,1,0,0,3,2593,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,2594,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,2595,1,0,NotFaulty
5,1,0,2,5,10,0,2,5,2,5,0,0,0,0.6,0,0,0,520,1,0,NotFaulty
16,1,0,17,88,86,0,17,8,0.8667,563,1,0,0,0.2762,0,0,33.75,164,10,0.0443,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2640,1,0,NotFaulty
4,1,0,4,12,6,0,4,3,1,69,0,0,0,0.6875,0,0,16,661,2,0,NotFaulty
4,1,0,7,26,4,0,7,2,1,174,1,0,0,0.5556,0,0,40.75,664,8,0.038,NotFaulty
5,1,0,7,23,2,0,7,3,0.6875,110,1,0,0,0.5333,0,0,20.2,532,2,0.0003,NotFaulty
7,1,0,7,38,13,0,7,6,0.6667,209,1,0,0,0.3333,0,0,28.4286,383,8,0.038,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,448,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2692,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1347,1,0,NotFaulty
13,1,0,4,19,78,0,4,13,2,48,0,0,0,0.2769,0,0,2.6923,208,1,0,NotFaulty
5,1,0,0,6,2,0,0,5,0.625,27,1,0,0,0.4667,0,0,4,542,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,2713,1,0,NotFaulty
12,1,0,2,12,66,0,2,12,2,12,0,0,0,0.2917,0,0,0,227,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
11,1,0,2,11,55,0,2,11,2,11,0,0,0,0.3485,0,0,0,248,1,0,NotFaulty
12,1,0,10,54,0,0,10,12,0.4545,503,1,0,0,0.3333,0,0,40.75,229,2,0.0381,NotFaulty
18,1,0,1,18,153,0,1,18,2,18,0,0,0,0.1944,0,0,0,153,1,0,NotFaulty
23,1,0,8,43,187,0,8,22,0.9174,223,1,0,0,0.1667,1,1,8.2174,121,4,0.039,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,1400,1,0,NotFaulty
5,1,0,5,8,4,0,5,4,1,27,1,0,0,0.625,0,0,3.6,561,1,0,NotFaulty
10,1,0,1,25,23,0,1,8,0.8642,175,0.5556,4,0,0.3611,1,1,15.6,282,7,0.0381,NotFaulty
11,1,0,2,11,55,0,2,11,2,11,0,0,0,0.3636,0,0,0,257,1,0,NotFaulty
13,1,0,6,34,0,0,6,12,0.5833,166,1,0,0,0.3472,0,0,11.6154,219,5,0.0009,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
35,1,0,2,36,593,0,2,33,0.9706,97,0.5,0,0,0.2357,0,0,1.7143,82,1,0,NotFaulty
6,1,0,3,35,0,0,3,4,0.4667,218,1,0,0,0.3889,0,0,34.8333,485,8,0.038,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.7,0,0,0,1457,1,0,NotFaulty
5,1,0,0,12,8,0,0,3,0.5,208,1,0,0,0.375,0,0,40.4,584,5,0,NotFaulty
6,1,0,6,16,7,0,6,6,0.7,64,0.5,0,0,0.4583,0,0,9.3333,488,2,0,NotFaulty
7,1,0,1,7,21,0,1,7,2,7,0,0,0,0.7857,0,0,0,419,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
3,2,0,1,9,3,0,1,0,2,19,0,0,0.9231,0.5556,0,0,5.3333,980,1,0,NotFaulty
14,1,0,15,40,31,0,15,12,0.8632,251,1,0,0,0.4872,0,0,16.2857,211,4,0.038,NotFaulty
4,1,0,0,4,6,0,0,4,1.3333,5,0,0,0,0.5833,0,0,0,741,1,0,NotFaulty
5,1,0,2,28,10,0,2,5,2,104,0,0,0,0.5,0,0,19.8,595,4,0.038,NotFaulty
12,1,0,0,13,26,0,0,12,0.8333,80,1,0,0,0.375,0,0,5.1667,248,1,0,NotFaulty
3,1,0,0,11,1,0,0,2,0.5,186,0,0,0,0.5,0,0,60.6667,997,2,0,NotFaulty
3,2,0,0,6,3,0,0,0,2,21,0,0,0.8571,1,1,1,6,998,1,0,NotFaulty
13,1,0,1,31,76,0,1,11,1.0417,498,0.75,0,0,0.4167,0,0,36.6923,234,12,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3054,1,0,NotFaulty
2,1,0,2,5,1,0,2,2,1,17,1,0,0,0.6667,0,0,7,1528,1,0,NotFaulty
4,1,0,0,8,0,0,0,4,0,32,1,0,0,0.625,0,0,6.75,765,2,0,NotFaulty
5,1,0,1,5,10,0,1,5,2,5,0,0,0,0.4,0,0,0,613,1,0,NotFaulty
6,1,0,4,38,3,0,4,6,0.8,198,1,0,0,0.375,0,0,31.6667,513,7,0.038,NotFaulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,514,1,0,NotFaulty
11,1,0,3,28,35,0,3,10,0.75,118,1,0,0,0.28,0,0,9.3636,281,3,0.038,NotFaulty
15,1,0,1,15,105,0,1,15,2,15,0,0,0,0.2444,0,0,0,207,1,0,NotFaulty
22,1,0,8,64,177,0,8,21,0.836,300,1,0,0,0.1786,0,0,12.2273,143,6,0.04,Faulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,787,1,0,NotFaulty
6,1,0,1,7,0,0,1,6,0.4,46,0,0,0,0.75,0,0,6.3333,526,1,0,NotFaulty
5,1,0,1,5,10,0,1,5,2,5,0,0,0,0.4,0,0,0,632,1,0,NotFaulty
6,1,0,3,20,0,0,3,6,0.2,90,1,0,0,0.375,0,0,13.8333,528,4,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.6667,0,0,0,1587,1,0,NotFaulty
9,1,0,1,18,16,0,1,7,0.8125,125,0.6667,2,0,0.4583,1,1,12.2222,354,7,0.038,NotFaulty
4,1,0,4,14,6,0,4,2,1,44,1,0,0,0.6667,0,0,9.5,799,2,0.0003,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,1599,1,0,NotFaulty
11,1,0,1,11,55,0,1,11,2,11,0,0,0,0.3864,0,0,0,291,1,0,NotFaulty
12,1,0,4,12,66,0,4,12,2,12,0,0,0,0.2143,0,0,0,268,1,0,NotFaulty
13,1,0,5,21,62,0,5,13,0.9286,108,1,0,0,0.2088,0,0,6.7692,249,2,0.0009,NotFaulty
12,1,0,3,12,66,0,3,12,2,12,0,0,0,0.2143,0,0,0,271,1,0,NotFaulty
13,1,0,4,19,62,0,4,13,0.9286,96,1,0,0,0.2088,0,0,5.8462,251,2,0.0006,NotFaulty
4,4,0,0,8,6,0,0,4,2,20,0,0,1,0.6667,0,0,4,818,1,0,NotFaulty
5,1,0,11,29,10,0,11,3,2,98,0,0,0,0.55,0,0,18.6,657,5,0.0064,NotFaulty
11,1,0,10,59,0,0,10,4,0.5143,312,1,0,0,0.225,0,0,26.7273,300,3,0.0182,NotFaulty
9,1,0,0,11,16,0,0,9,0.7813,55,1,0,0,0.3611,0,0,4.6667,368,1,0.004,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.8333,0,0,0,1657,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.75,0,0,0,1658,1,0,NotFaulty
15,1,0,17,67,63,0,17,11,0.7959,423,1,0,0,0.1964,0,0,26.7333,223,10,0.0162,Faulty
9,1,0,1,18,16,0,1,7,0.8977,160,0.3636,7,0,0.4583,1,1,15.5556,374,7,0.0018,NotFaulty
9,1,0,1,18,16,0,1,7,0.8594,139,0.5,4,0,0.4583,1,1,13.5556,376,7,0.0006,NotFaulty
9,1,0,1,18,16,0,1,7,0.925,188,0.2667,11,0,0.4583,1,1,18.2222,378,7,0.0018,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
3,1,0,0,5,0,0,0,3,0.75,20,1,0,0,0.6667,0,0,5,1136,1,0.0069,NotFaulty
3,1,0,0,5,0,0,0,3,0.75,20,1,0,0,0.6667,0,0,5,1137,1,0.0012,NotFaulty
12,1,0,3,17,54,0,3,12,0.8909,76,1,0,0,0.3167,0,0,4.9167,285,2,0.0053,NotFaulty
5,1,0,0,6,6,0,0,5,0.9167,25,1,0,0,0.7,0,0,3.4,686,1,0.0061,NotFaulty
5,1,0,0,6,6,0,0,5,0.9167,25,1,0,0,0.4667,0,0,3.4,687,1,0,NotFaulty
18,1,0,1,24,97,0,1,18,0.915,132,1,0,0,0.25,0,0,5.8333,192,2,0.0003,NotFaulty
9,1,0,1,23,16,0,1,7,0.9679,348,0.1143,31,0,0.4583,1,1,33.7778,386,7,0.038,NotFaulty
9,1,0,1,23,16,0,1,7,0.8977,180,0.3636,7,0,0.4583,1,1,17.7778,387,7,0.038,NotFaulty
2,1,0,1,4,1,0,1,2,2,7,0,0,0,1,0,0,2.5,1746,1,0,NotFaulty
2,1,0,1,3,0,0,1,2,0,12,1,0,0,0.75,0,0,4.5,1747,1,0,NotFaulty
9,1,0,1,23,16,0,1,7,0.9598,299,0.1429,24,0,0.4583,1,1,29.1111,390,7,0.038,NotFaulty
9,1,0,1,23,16,0,1,7,0.9824,551,0.0625,60,0,0.4583,1,1,53.1111,392,7,0.038,NotFaulty
9,1,0,1,23,16,0,1,7,0.9297,215,0.25,12,0,0.4583,1,1,21.1111,394,7,0.038,NotFaulty
19,1,0,3,36,155,0,3,18,0.6667,170,1,0,0,0.1032,0,0,7.7895,188,4,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3575,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3576,1,0,NotFaulty
3,1,0,2,19,3,0,2,2,2,137,0,0,0,0.6667,0,0,44.6667,1197,13,0,NotFaulty
3,1,0,3,4,1,0,3,3,0.5,12,1,0,0,0.5,0,0,2.6667,1198,1,0,NotFaulty
5,1,0,2,12,10,0,2,5,2,124,0,0,0,0.4,0,0,23.8,721,3,0.038,NotFaulty
5,1,0,5,17,10,0,5,5,2,78,0,0,0,0.4,0,0,14.6,722,2,0,NotFaulty
5,1,0,1,23,10,0,1,5,2,153,0,0,0,0.3,0,0,29.6,725,3,0,NotFaulty
5,1,0,5,10,8,0,5,4,0.5,30,1,0,0,0.3,0,0,4.8,726,1,0.0006,NotFaulty
5,1,0,1,11,4,0,1,4,0.5,43,1,0,0,0.375,0,0,7.4,727,2,0,Faulty
11,1,0,4,21,53,0,4,10,0.1,59,1,0,0,0.2121,0,0,4.2727,331,1,0,NotFaulty
2,1,0,1,7,1,0,1,2,2,32,0,0,0,0.5,0,0,13.5,1827,5,0,Faulty
5,4,0,7,32,0,0,7,5,0.375,241,1,0,0.9551,0.4667,1,1,46.8,733,10,0,NotFaulty
9,1,0,1,18,16,0,1,7,0.8594,139,0.5,4,0,0.4583,1,1,13.5556,409,7,0.038,NotFaulty
4,1,0,1,8,0,0,1,4,0.3333,28,1,0,0,0.625,0,0,5.75,922,1,0,NotFaulty
4,1,0,1,14,6,0,1,4,1.3333,57,0,0,0,0.25,0,0,12.75,923,1,0.038,NotFaulty
5,1,0,0,10,0,0,0,5,0,57,1,0,0,0.4,0,0,10.2,739,2,0,NotFaulty
4,1,0,0,14,6,0,0,4,1.3333,84,1,0,0,0.3333,0,0,19.75,926,4,0,NotFaulty
5,1,0,1,5,10,0,1,5,2,17,0,0,0,1,0,0,2.4,742,1,0,NotFaulty
3,1,0,2,10,1,0,2,3,0.4,56,0,1,0,0.6667,0,0,16,1238,1,0,NotFaulty
2,1,0,0,7,1,0,0,1,1,40,0,0,0,1,0,0,16.5,1858,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9722,144,0.0833,12,0.8667,0.4444,1,1,32,930,1,0,NotFaulty
5,1,0,0,10,0,0,0,2,0.8846,114,0.1538,11,0,0.4167,0,0,19.2,745,1,0,NotFaulty
8,1,0,4,44,20,0,4,6,0.7327,922,1,0,0,0.1905,0,0,110.375,469,13,0,NotFaulty
3,1,0,0,4,0,0,0,3,0,18,1,0,0,0.6667,0,0,4.6667,1252,1,0,NotFaulty
3,1,0,1,6,1,0,1,3,0.5,23,1,0,0,0.6667,0,0,6.3333,1253,1,0,NotFaulty
3,1,0,2,8,3,0,2,2,1,27,0,0,0,0.5,0,0,7.6667,1254,1,0,NotFaulty
3,1,0,3,4,1,0,3,3,0.5,14,1,0,0,0.5,0,0,3.3333,1255,1,0,NotFaulty
8,1,0,0,10,2,0,0,8,0.6857,93,1,0,0,0.5625,0,0,10,472,3,0.038,NotFaulty
18,1,0,1,27,25,0,1,18,0.7706,323,1,0,0,0.5833,0,0,16.3889,211,5,0.0379,NotFaulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.5,0,0,0,636,1,0,NotFaulty
10,1,0,1,11,43,0,1,10,0.8889,32,1,0,0,0.4667,0,0,2.1,382,1,0,NotFaulty
12,1,0,2,12,66,0,2,12,2,12,0,0,0,0.4444,0,0,0,319,1,0,NotFaulty
4,1,0,2,5,4,0,2,2,0.6667,23,0.5,0,0,0.5,0,0,4.25,960,1,0,NotFaulty
17,1,0,11,46,94,0,11,14,0.775,292,1,0,0,0.3571,0,0,15.8824,227,13,0.0021,NotFaulty
6,1,0,1,24,15,0,1,6,2,114,0,0,0,0.5,0,0,18,647,2,0.038,NotFaulty
2,1,0,0,4,0,0,0,2,0,23,0,0,0,0.8333,0,0,9.5,1942,1,0,NotFaulty
8,1,0,2,20,0,0,2,7,0.5714,219,1,0,0,0.2917,0,0,25.875,487,3,0,NotFaulty
2,1,0,0,10,1,0,0,2,2,42,0,0,0,0.5,0,0,20,1950,2,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3901,1,0,NotFaulty
8,1,0,6,20,26,0,6,7,1,100,0.5,0,0,0.5,0,0,11.25,489,4,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3913,1,0,NotFaulty
3,1,0,1,8,1,0,1,3,0.5,31,1,0,0,0.8333,0,0,9,1306,3,0.0379,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,3919,1,0,NotFaulty
14,1,0,2,24,91,0,2,14,2,138,0,0,0,0.3393,0,0,8.8571,281,4,0.038,NotFaulty
3,1,0,1,13,3,0,1,3,2,59,0,0,0,0.5,0,0,18.6667,1316,6,0,Faulty
9,1,0,1,18,16,0,1,7,0.8125,125,0.6667,2,0,0.4583,1,1,12.2222,440,7,0.038,NotFaulty
4,1,0,0,11,0,0,0,4,0,60,1,0,0,0.4,0,0,13.75,992,3,0,NotFaulty
7,1,0,2,7,21,0,2,7,2,7,0,0,0,0.4762,0,0,0,568,1,0,NotFaulty
9,1,0,9,50,34,0,9,8,0.875,360,0,0,0,0.4375,0,0,38.6667,445,11,0.038,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,1003,1,0,NotFaulty
5,1,0,2,19,0,0,2,5,0.5,178,1,0,0,0.4,0,0,33.6,805,9,0.0382,NotFaulty
10,1,0,2,32,15,0,2,8,0.4167,193,1,0,0,0.2333,0,0,17.9,404,4,0.0383,Faulty
3,3,0,1,4,1,0,1,3,0.5,14,1,0,0.9487,0.6667,0,0,3.3333,1348,1,0.0421,NotFaulty
12,1,0,5,20,54,0,5,9,0.9091,72,0.2,0,0,0.1979,0,0,4.5833,338,1,0.0398,NotFaulty
3,3,0,1,4,1,0,1,3,0.5,14,1,0,0.9487,0.6667,0,0,3.3333,1353,1,0.0421,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
3,1,0,2,5,3,0,2,1,0.5,18,0,0,0,0.5333,0,0,4.6667,1354,1,0,NotFaulty
19,3,0,21,88,123,0,21,14,0.8571,751,1,0,0.6727,0.1754,1,1,38.1579,216,15,0.0427,NotFaulty
5,2,0,0,9,10,0,0,5,2,29,0,0,0.3333,0.45,0,0,4.8,824,1,0,NotFaulty
5,2,0,0,10,4,0,0,5,0,43,1,0,0.3333,0.45,0,0,7.4,825,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,2064,1,0,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1033,1,0,NotFaulty
3,1,0,2,27,1,0,2,1,1,118,1,0,0,0.625,0,0,37.6667,1380,6,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,4141,1,0,NotFaulty
